hashed_id,Submission id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
3e23818fdd27,67cf0d392606191f2cbe2c48,APPROVED,Not Applicable,2025-03-10T16:04:15Z,2025-03-10T16:11:31Z,2025-03-10T16:11:40Z,2025-03-10T16:11:32Z,437,CLKQ470I,260,English,33,Male,White,United States,United States,United States,English,No,Full-Time
96726617f6ff,67cf0d3a864bf679ca3d4f23,APPROVED,Not Applicable,2025-03-10T16:03:33Z,2025-03-10T16:09:01Z,2025-03-10T16:09:07Z,2025-03-10T16:09:02Z,328,CLKQ470I,12900,English,49,Male,White,United States,United States,United States,English,No,Full-Time
56aed6cc9319,67cf0d69d2b99e7c76a15624,APPROVED,Not Applicable,2025-03-10T16:03:59Z,2025-03-10T16:09:33Z,2025-03-10T16:09:34Z,2025-03-10T16:09:34Z,334,CLKQ470I,755,English,51,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
84f2878c4e8f,67cf0d7868edc5d39c2b6123,APPROVED,Not Applicable,2025-03-10T16:09:12Z,2025-03-10T16:22:50Z,2025-03-10T16:22:55Z,2025-03-10T16:22:51Z,819,CLKQ470I,479,English,58,Male,White,United States,United States,United States,English,No,Full-Time
90c81aeda15f,67cf0d7da1792ac58a977699,APPROVED,Not Applicable,2025-03-10T16:04:29Z,2025-03-10T16:11:26Z,2025-03-10T16:11:32Z,2025-03-10T16:11:26Z,418,CLKQ470I,428,English,21,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
f5f4691a7bc5,67cf0d8715a41c96ea3a34cc,APPROVED,Not Applicable,2025-03-10T16:04:31Z,2025-03-10T16:10:16Z,2025-03-10T16:10:17Z,2025-03-10T16:10:17Z,346,CLKQ470I,3747,English,52,Male,White,United States,United States,United States,English,No,Full-Time
789d560e84c3,67cf0d883a4f33d03c5f959c,APPROVED,Not Applicable,2025-03-10T16:04:35Z,2025-03-10T16:09:01Z,2025-03-10T16:09:02Z,2025-03-10T16:09:02Z,266,CLKQ470I,380,English,22,Prefer not to say,Other,United States,United States,United States,English,Yes,Other
76f475ab972d,67cf0d8ecffed7a9f5632a76,APPROVED,Not Applicable,2025-03-10T16:11:11Z,2025-03-10T16:30:54Z,2025-03-10T16:30:55Z,2025-03-10T16:30:55Z,1184,CLKQ470I,982,English,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
91ba9cf71046,67cf0d9efd5445ea3d2982d6,APPROVED,Not Applicable,2025-03-10T16:04:52Z,2025-03-10T16:09:33Z,2025-03-10T16:09:39Z,2025-03-10T16:09:34Z,282,CLKQ470I,928,English,35,Male,Asian,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
059a000f2cfa,67cf0da5bd84b7485c65d5ff,APPROVED,Not Applicable,2025-03-10T16:05:07Z,2025-03-10T16:12:59Z,2025-03-10T16:13:04Z,2025-03-10T16:13:01Z,473,CLKQ470I,6253,English,40,Male,Black,United States,United States,United States,English,No,Full-Time
c42de6ccb293,67cf0da5d9b4f00f8605f10b,APPROVED,Not Applicable,2025-03-10T16:04:58Z,2025-03-10T16:10:56Z,2025-03-10T16:10:59Z,2025-03-10T16:10:58Z,359,CLKQ470I,512,English,61,Male,White,United States,United States,United States,English,No,Full-Time
3a771534da9c,67cf0db84eb9b88656ab345b,APPROVED,Not Applicable,2025-03-10T16:12:12Z,2025-03-10T16:17:52Z,2025-03-10T16:17:56Z,2025-03-10T16:17:53Z,341,CLKQ470I,4285,English,29,Male,White,United States,United States,United States,English,No,Full-Time
11f55d638531,67cf0dbe41a25eb0f1ddb6bb,APPROVED,Not Applicable,2025-03-10T16:06:57Z,2025-03-10T16:19:43Z,2025-03-10T16:19:44Z,2025-03-10T16:19:44Z,766,CLKQ470I,5,English,48,Male,White,United States,United States,United States,English,No,Full-Time
9bff0bfc3be1,67cf0dcc8069ffb0f324067a,APPROVED,Not Applicable,2025-03-10T16:05:38Z,2025-03-10T16:11:30Z,2025-03-10T16:11:30Z,2025-03-10T16:11:30Z,352,CLKQ470I,1525,English,37,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
25f5a378b1b3,67cf0de2fe062e105f7f5c4a,APPROVED,Not Applicable,2025-03-10T16:06:02Z,2025-03-10T16:11:19Z,2025-03-10T16:11:21Z,2025-03-10T16:11:20Z,317,CLKQ470I,241,"English, Spanish",30,Female,Black,United States,United States,United States,Spanish,Yes,Part-Time
6dcda621d4a2,67cf0e06229822434560c274,APPROVED,Not Applicable,2025-03-10T16:10:51Z,2025-03-10T16:17:35Z,2025-03-10T16:17:36Z,2025-03-10T16:17:35Z,404,CLKQ470I,767,English,44,Male,White,United States,United States,United States,English,No,Full-Time
9229950d145c,67cf0e07767b7861733aac7b,APPROVED,Not Applicable,2025-03-10T16:06:40Z,2025-03-10T16:10:27Z,2025-03-10T18:28:10Z,2025-03-10T16:10:28Z,227,CLKQ470I,3152,"English, Spanish",42,Male,White,United States,United States,United States,English,No,Full-Time
97bdadcb7c3d,67cf0e1dbe8a694a69bd0f1f,APPROVED,Not Applicable,2025-03-10T16:07:02Z,2025-03-10T16:16:51Z,2025-03-10T16:16:53Z,2025-03-10T16:16:52Z,589,CLKQ470I,918,English,52,Female,White,United States,United States,United States,English,No,Full-Time
f2f9560fd849,67cf0e38acb8d3c1538a32a5,APPROVED,Not Applicable,2025-03-10T16:07:31Z,2025-03-10T16:18:27Z,2025-03-10T16:18:28Z,2025-03-10T16:18:28Z,657,CLKQ470I,1468,"English, French, Italian, Spanish",41,Female,Mixed,United States,United States,United States,English,Yes,Part-Time
be034cfa7f8b,67cf0e6d10b08dffc7ee93be,APPROVED,Not Applicable,2025-03-10T16:08:25Z,2025-03-10T16:16:16Z,2025-03-10T16:16:17Z,2025-03-10T16:16:17Z,472,CLKQ470I,430,English,40,Male,Black,United States,United States,United States,English,No,Full-Time
d5e32ea3fe91,67cf0e76a34f9adda126245b,APPROVED,Not Applicable,2025-03-10T16:08:26Z,2025-03-10T16:24:26Z,2025-03-10T16:24:29Z,2025-03-10T16:24:28Z,960,CLKQ470I,1861,English,43,Male,White,United States,United States,United States,English,No,Full-Time
4b2bb86542f8,67cf0e77fe6f197ea9896ec9,APPROVED,Not Applicable,2025-03-10T16:08:27Z,2025-03-10T16:13:07Z,2025-03-10T16:13:11Z,2025-03-10T16:13:08Z,281,CLKQ470I,1555,English,25,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
46d40f9bf67e,67cf0e7bdf2474400a53e5ba,APPROVED,Not Applicable,2025-03-10T16:08:54Z,2025-03-10T16:16:38Z,2025-03-10T16:16:38Z,2025-03-10T16:16:38Z,464,CLKQ470I,60,English,57,Female,Black,United States,United States,United States,English,No,Part-Time
971a95488f3b,67cf0e867878aa7af3236b39,APPROVED,Not Applicable,2025-03-10T16:08:53Z,2025-03-10T16:19:12Z,2025-03-10T16:19:13Z,2025-03-10T16:19:12Z,620,CLKQ470I,197,"English, French, Spanish",58,Female,White,United States,United States,United States,English,Yes,Full-Time
c06d3108f781,67cf0e8e95affa8cd602a726,APPROVED,Not Applicable,2025-03-10T16:10:20Z,2025-03-10T16:21:16Z,2025-03-10T16:21:17Z,2025-03-10T16:21:17Z,656,CLKQ470I,81,"English, Spanish",39,Female,White,United States,United States,United States,English,No,Part-Time
5a2f2e8e6198,67cf0e931e361f6f47e20dbc,APPROVED,Not Applicable,2025-03-10T16:08:57Z,2025-03-10T16:16:55Z,2025-03-10T16:16:58Z,2025-03-10T16:16:56Z,479,CLKQ470I,636,English,27,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
ce067fb8a621,67cf0e953b69b8690b353e8a,APPROVED,Not Applicable,2025-03-10T16:09:00Z,2025-03-10T16:15:34Z,2025-03-10T16:15:35Z,2025-03-10T16:15:35Z,394,CLKQ470I,2333,English,25,Female,White,United States,United States,United States,English,No,Full-Time
08639e72dd42,67cf0e97aeba534fca0e0f79,APPROVED,Not Applicable,2025-03-10T16:09:14Z,2025-03-10T16:16:39Z,2025-03-10T16:16:43Z,2025-03-10T16:16:40Z,445,CLKQ470I,1026,English,49,Female,Black,United States,United States,United States,English,No,Full-Time
36c5ea4b539c,67cf0e9883179ba7d6c33fd1,APPROVED,Not Applicable,2025-03-10T16:08:56Z,2025-03-10T16:31:26Z,2025-03-10T16:31:28Z,2025-03-10T16:31:28Z,1351,CLKQ470I,1935,English,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
925a9adc449a,67cf0e99619aaaf67b567b4c,APPROVED,Not Applicable,2025-03-10T16:09:09Z,2025-03-10T16:15:28Z,2025-03-10T16:15:32Z,2025-03-10T16:15:29Z,380,CLKQ470I,1856,English,29,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
08a7baaf1ca1,67cf0ea3c88476a54b03505a,APPROVED,Not Applicable,2025-03-10T16:09:16Z,2025-03-10T16:18:51Z,2025-03-10T16:18:53Z,2025-03-10T16:18:52Z,575,CLKQ470I,1477,English,68,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
2af94d05587c,67cf0ed2fa11b5da683fbe20,APPROVED,Not Applicable,2025-03-10T16:10:16Z,2025-03-10T16:18:35Z,2025-03-10T16:18:36Z,2025-03-10T16:18:36Z,499,CLKQ470I,7922,English,58,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
1f4787be5469,67cf0ef69f2134922df1b419,APPROVED,Not Applicable,2025-03-10T16:10:37Z,2025-03-10T16:18:13Z,2025-03-10T16:18:14Z,2025-03-10T16:18:14Z,457,CLKQ470I,409,English,35,Female,White,United States,United States,United States,English,No,Full-Time
7b7f15287c8e,67cf0f0588ac6082ae5c1751,APPROVED,Not Applicable,2025-03-10T16:10:58Z,2025-03-10T16:18:55Z,2025-03-10T16:18:56Z,2025-03-10T16:18:56Z,478,CLKQ470I,1839,"English, Italian, Spanish",24,Male,Black,United States,United States,United States,English,No,Full-Time
7480e47015b0,67cf0f18dcc016830753e635,APPROVED,Not Applicable,2025-03-10T16:11:11Z,2025-03-10T16:15:48Z,2025-03-10T16:15:51Z,2025-03-10T16:15:50Z,278,CLKQ470I,172,English,26,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
0bfed547ed16,67cf0f2807611bc6427cc6d2,APPROVED,Not Applicable,2025-03-10T16:11:27Z,2025-03-10T16:23:31Z,2025-03-10T16:23:32Z,2025-03-10T16:23:32Z,725,CLKQ470I,8503,English,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
87ab0fc5caad,67cf0f36c9e0376383d8031e,APPROVED,Not Applicable,2025-03-10T16:14:12Z,2025-03-10T16:33:00Z,2025-03-10T16:33:04Z,2025-03-10T16:33:01Z,1129,CLKQ470I,2035,"English, French, Spanish",57,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
c428309b4f9d,67cf0f3d8d927c0ea47cc8ce,APPROVED,Not Applicable,2025-03-10T16:11:48Z,2025-03-10T16:19:16Z,2025-03-10T16:19:17Z,2025-03-10T16:19:17Z,449,CLKQ470I,3406,English,70,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
9b6ad925de12,67cf0f48b3a97ca912c33fd3,APPROVED,Not Applicable,2025-03-10T16:13:08Z,2025-03-10T16:32:54Z,2025-03-10T16:32:56Z,2025-03-10T16:32:55Z,1187,CLKQ470I,246,"English, Vietnamese",33,Prefer not to say,Asian,Vietnam,United States,United States,Vietnamese,Yes,Unemployed (and job seeking)
9f1636c17124,67cf0f4fe57ee0e8aec36e4b,APPROVED,Not Applicable,2025-03-10T16:12:10Z,2025-03-10T16:41:45Z,2025-03-10T16:42:04Z,2025-03-10T16:41:47Z,1776,CLKQ470I,1936,English,49,Male,White,United States,United States,United States,English,No,Part-Time
5c4737e7b18f,67cf0f8e591c77fadc3671ff,APPROVED,Not Applicable,2025-03-10T16:13:09Z,2025-03-10T16:20:58Z,2025-03-10T16:20:59Z,2025-03-10T16:20:59Z,470,CLKQ470I,9658,English,52,Male,White,United States,United States,United States,English,Yes,Full-Time
15502c87d232,67cf0fd6ee900803a561b262,APPROVED,Not Applicable,2025-03-10T16:14:19Z,2025-03-10T16:18:47Z,2025-03-10T16:18:47Z,2025-03-10T16:18:48Z,268,CLKQ470I,3004,English,53,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
05bcedc1579a,67cf0fef3decc9aae4c36e1a,APPROVED,Not Applicable,2025-03-10T16:14:45Z,2025-03-10T16:19:01Z,2025-03-10T16:19:03Z,2025-03-10T16:19:01Z,256,CLKQ470I,864,English,35,Male,White,United States,United States,United States,English,No,Full-Time
72824fc1ce8c,67cf0ffa3506afee48567b25,APPROVED,Not Applicable,2025-03-10T16:14:59Z,2025-03-10T16:21:36Z,2025-03-10T16:21:40Z,2025-03-10T16:21:37Z,397,CLKQ470I,678,English,46,Female,White,United States,United States,United States,English,No,Part-Time
eb91215aa505,67cf1003ce86e9e016541772,APPROVED,Not Applicable,2025-03-10T16:15:09Z,2025-03-10T16:22:36Z,2025-03-10T16:22:36Z,2025-03-10T16:22:36Z,447,CLKQ470I,814,English,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
4a34d500039e,67cf1004ee94e6a2e0f4e0f7,APPROVED,Not Applicable,2025-03-10T16:15:10Z,2025-03-10T16:20:29Z,2025-03-10T16:20:30Z,2025-03-10T16:20:30Z,319,CLKQ470I,5700,English,37,Male,Mixed,United States,United States,United States,English,No,Full-Time
885d30983032,67cf1004f98c7887b81715ab,APPROVED,Not Applicable,2025-03-10T16:15:04Z,2025-03-10T16:18:55Z,2025-03-10T18:28:56Z,2025-03-10T16:18:56Z,232,CLKQ470I,1431,English,27,Male,White,United States,United States,United States,English,No,Full-Time
ebaba3a04721,67cf100a08df023ede045ab8,APPROVED,Not Applicable,2025-03-10T16:15:13Z,2025-03-10T16:22:05Z,2025-03-10T16:22:08Z,2025-03-10T16:22:05Z,412,CLKQ470I,1889,English,38,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
4f57058339ec,67cf1010db8ee2378d6eabd9,APPROVED,Not Applicable,2025-03-10T16:16:23Z,2025-03-10T16:28:28Z,2025-03-10T16:28:29Z,2025-03-10T16:28:29Z,725,CLKQ470I,4101,"English, Tagalog-Filipino",31,Female,Asian,Northern Mariana Islands,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
f82b361a09f3,67cf1011e99ee23b9816ab9f,APPROVED,Not Applicable,2025-03-10T16:15:20Z,2025-03-10T16:37:23Z,2025-03-10T16:37:24Z,2025-03-10T16:37:24Z,1323,CLKQ470I,9836,English,40,Male,White,United States,United States,United States,English,No,Full-Time
b839d47163b5,67cf102ce99ee23b9816abae,APPROVED,Not Applicable,2025-03-10T16:16:55Z,2025-03-10T16:23:57Z,2025-03-10T16:23:58Z,2025-03-10T16:23:57Z,422,CLKQ470I,3267,English,62,Female,White,United States,United States,United States,English,No,Other
e612c4d99f2a,67cf107cbcac178d8de0c63a,APPROVED,Not Applicable,2025-03-10T16:17:25Z,2025-03-10T16:20:57Z,2025-03-10T18:29:10Z,2025-03-10T16:20:57Z,212,CLKQ470I,8838,English,44,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6095a9b512f5,67cf1085fe6f197ea9896f54,APPROVED,Not Applicable,2025-03-10T16:20:48Z,2025-03-10T16:25:57Z,2025-03-10T16:26:06Z,2025-03-10T16:25:58Z,309,CLKQ470I,8851,English,49,Female,White,United States,United States,United States,English,No,Full-Time
26575efa98c1,67cf10d0a6004977dba47186,APPROVED,Not Applicable,2025-03-10T16:18:41Z,2025-03-10T16:25:28Z,2025-03-10T16:25:29Z,2025-03-10T16:25:29Z,407,CLKQ470I,333,English,27,Male,Black,United States,United States,United States,English,No,Full-Time
21595d9e8ba2,67cf1108d63521efe651cc54,APPROVED,Not Applicable,2025-03-10T16:19:31Z,2025-03-10T16:25:17Z,2025-03-10T16:25:18Z,2025-03-10T16:25:18Z,347,CLKQ470I,313,English,35,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
0d2f0c967bab,67cf1171a288239e3dc2f085,APPROVED,Not Applicable,2025-03-10T16:21:05Z,2025-03-10T16:25:44Z,2025-03-10T16:25:49Z,2025-03-10T16:25:45Z,280,CLKQ470I,5468,English,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
532019416413,67cf117725cfea818859e877,APPROVED,Not Applicable,2025-03-10T16:21:18Z,2025-03-10T16:31:52Z,2025-03-10T16:31:54Z,2025-03-10T16:31:52Z,634,CLKQ470I,1477,English,55,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
852d35d23d64,67cf11db78a8ecde8541de42,APPROVED,Not Applicable,2025-03-10T16:22:56Z,2025-03-10T16:28:24Z,2025-03-10T16:28:26Z,2025-03-10T16:28:25Z,329,CLKQ470I,435,English,52,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
e935bd5461f9,67cf11e6be8a694a69bd0fc8,APPROVED,Not Applicable,2025-03-10T16:23:47Z,2025-03-10T16:31:42Z,2025-03-10T16:31:45Z,2025-03-10T16:31:43Z,475,CLKQ470I,3779,English,51,Female,White,United States,United States,United States,English,No,Part-Time
263bda68f4ee,67cf12db7330876f375b803a,APPROVED,Not Applicable,2025-03-10T16:27:16Z,2025-03-10T16:31:59Z,2025-03-10T16:32:01Z,2025-03-10T16:31:59Z,283,CLKQ470I,197,English,48,Female,White,United States,United States,United States,English,No,Full-Time
3538632c134b,67cf12f3524bba26222ae3c0,APPROVED,Not Applicable,2025-03-10T16:29:44Z,2025-03-10T16:50:21Z,2025-03-10T16:50:22Z,2025-03-10T16:50:24Z,1238,CLKQ470I,227,English,23,Male,Black,United States,United States,United States,English,No,Full-Time
930eb3e4b6ff,67cf130783cb934efd453ea1,APPROVED,Not Applicable,2025-03-10T16:28:10Z,2025-03-10T16:36:32Z,2025-03-10T16:36:33Z,2025-03-10T16:36:33Z,502,CLKQ470I,306,English,40,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
57cd6d11c767,67cf134b85b1d36540acdc3f,APPROVED,Not Applicable,2025-03-10T16:37:09Z,2025-03-10T16:44:03Z,2025-03-10T16:44:04Z,2025-03-10T16:44:04Z,414,CLKQ470I,8948,English,28,Female,Asian,Canada,United States,United States,Chinese,No,Full-Time
161a23294088,67cf13a7181120039a958e5e,APPROVED,Not Applicable,2025-03-10T16:30:42Z,2025-03-10T16:41:19Z,2025-03-10T16:41:39Z,2025-03-10T16:41:20Z,637,CLKQ470I,406,English,25,Female,White,United States,United States,United States,English,No,Full-Time
bd74c0cef5fb,67cf13ca09e318378ec7c5b0,APPROVED,Not Applicable,2025-03-10T16:31:13Z,2025-03-10T16:38:42Z,2025-03-10T16:38:46Z,2025-03-10T16:38:43Z,450,CLKQ470I,9639,English,45,Female,White,United States,United States,United States,English,No,Full-Time
09899773e3b3,67cf14224b0789eea93bf69f,APPROVED,Not Applicable,2025-03-10T16:32:40Z,2025-03-10T16:40:00Z,2025-03-10T16:40:01Z,2025-03-10T16:40:01Z,441,CLKQ470I,1357,English,31,Male,Asian,Vietnam,United States,United States,English,No,Full-Time
7c0ed2427f49,67cf14378499920246eef0de,APPROVED,Not Applicable,2025-03-10T16:33:03Z,2025-03-10T16:39:51Z,2025-03-10T16:39:52Z,2025-03-10T16:39:52Z,409,CLKQ470I,6739,English,40,Female,White,United States,United States,United States,English,No,Full-Time
5daa0a23d137,67cf147ef67c83a88794788b,APPROVED,Not Applicable,2025-03-10T16:34:13Z,2025-03-10T16:40:01Z,2025-03-10T16:40:02Z,2025-03-10T16:40:02Z,349,CLKQ470I,5910,English,48,Male,Mixed,United States,United States,United States,English,No,Part-Time
7a3350647a6d,67cf14abd0e4d783ed4d81a1,APPROVED,Not Applicable,2025-03-10T16:34:58Z,2025-03-10T16:39:46Z,2025-03-10T16:39:49Z,2025-03-10T16:39:47Z,289,CLKQ470I,4353,English,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
04814c199b42,67cf176a4f67e6b216de6580,APPROVED,Not Applicable,2025-03-10T16:46:42Z,2025-03-10T16:52:45Z,2025-03-10T16:52:47Z,2025-03-10T16:52:46Z,364,CLKQ470I,1923,English,55,Female,White,United States,United States,United States,English,No,Part-Time
de8c8e3c8e23,67cf18b2474c7bc595f08022,APPROVED,Not Applicable,2025-03-10T16:52:02Z,2025-03-10T17:03:57Z,2025-03-10T17:03:58Z,2025-03-10T17:03:58Z,716,CLKQ470I,5210,English,38,Female,White,United States,United States,United States,English,No,DATA_EXPIRED
962e4528b9fd,67cf1e27ee94e6a2e0f4e3a3,APPROVED,Not Applicable,2025-03-10T17:22:05Z,2025-03-10T17:29:11Z,2025-03-10T17:29:12Z,2025-03-10T17:29:12Z,426,CLKQ470I,7159,English,41,Male,White,United States,United States,United States,English,No,Part-Time
1fd910ba28e3,67ceff9c18986b12388e92c0,RETURNED,Not Applicable,2025-03-10T15:05:10Z,NA,NA,NA,NA,NA,248,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
8e0847f0639b,67ceffb277b32def06bd71da,RETURNED,Not Applicable,2025-03-10T15:15:22Z,NA,NA,NA,NA,NA,1382,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
9f6f66a11f4c,67cf0085119162609ab9875d,RETURNED,Not Applicable,2025-03-10T15:09:14Z,NA,NA,NA,NA,NA,37,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
7b23c55128c2,67cf0232b31c2286203fbb10,RETURNED,Not Applicable,2025-03-10T15:26:02Z,NA,NA,NA,NA,NA,38,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
9b7c91616da1,67cf044e78a8ecde8541db7f,RETURNED,Not Applicable,2025-03-10T15:36:00Z,NA,NA,NA,NA,NA,15,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
243bc04c638b,67cf05462278240f333e5f2e,RETURNED,Not Applicable,2025-03-10T15:29:18Z,NA,NA,NA,NA,NA,3678,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
0de9cb4f28f0,67cf0557bf846bcaf332df55,RETURNED,Not Applicable,2025-03-10T15:29:37Z,NA,NA,NA,NA,NA,189,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
8faad03c35dd,67cf06778c8672c98bb25d8f,RETURNED,Not Applicable,2025-03-10T15:34:15Z,NA,NA,NA,NA,NA,268,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
e21f6734f25a,67cf068067cfd34b2e70ca45,TIMED-OUT,Not Applicable,2025-03-10T15:34:28Z,NA,NA,NA,14476,NA,974,English,22,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
42b02b878701,67cf06c683cb934efd453c29,RETURNED,Not Applicable,2025-03-10T15:35:48Z,NA,NA,NA,NA,NA,166,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
4fb2bc804cec,67cf0805ae037887ac16978c,RETURNED,Not Applicable,2025-03-10T15:41:02Z,NA,NA,NA,NA,NA,282,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
b14adb40f944,67cf08293506afee48567981,RETURNED,Not Applicable,2025-03-10T15:43:34Z,NA,NA,NA,NA,NA,2097,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
3b75a4b4e712,67cf082c2ded6f3b652fbff3,RETURNED,Not Applicable,2025-03-10T15:41:57Z,NA,NA,NA,NA,NA,222,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
f780a982f6ad,67cf085283179ba7d6c33e7b,RETURNED,Not Applicable,2025-03-10T15:52:10Z,NA,NA,NA,NA,NA,1287,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
35d21b7ca513,67cf0852c261cd1e468a319d,RETURNED,Not Applicable,2025-03-10T15:53:00Z,NA,NA,NA,NA,NA,1534,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
25969fb21ce3,67cf08cb11b3874df73fb48b,RETURNED,Not Applicable,2025-03-10T15:55:00Z,NA,NA,NA,NA,NA,1300,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
22630ad90cc2,67cf096bffc8b588d2f824ac,RETURNED,Not Applicable,2025-03-10T15:57:00Z,NA,NA,NA,NA,NA,466,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED,CONSENT_REVOKED
